Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
23,885,4,3,1,1,58,4,1,1,2819,8544,2,0,16,3,1,1,5,3,4,3,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,201,10,3,2,0,99,1,3,3,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
45,1038,20,3,2,1,95,1,3,1,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32,964,1,2,1,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
40,575,22,2,3,1,68,2,2,3,6380,6110,2,1,12,3,1,2,8,6,3,6,4,1,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
35,1361,17,4,3,1,94,3,2,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
53,346,6,3,4,1,86,3,2,4,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
32,604,8,3,3,1,56,4,2,4,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
34,704,28,3,4,0,95,2,2,3,6712,8978,1,0,21,4,4,2,8,2,3,8,7,1,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
27,1157,17,3,3,1,51,3,1,2,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
42,748,9,2,1,0,74,3,1,4,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
28,783,1,2,3,1,42,2,2,4,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
45,194,9,3,2,1,60,3,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,616,2,2,3,0,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
52,258,8,4,3,0,54,3,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
18,1124,1,3,4,0,97,3,1,4,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
35,817,1,3,4,0,60,2,2,4,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
46,150,2,4,4,1,60,3,2,4,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
42,269,2,3,4,0,56,2,1,1,2593,8007,0,1,11,3,3,1,10,4,3,9,6,7,8,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,829,3,2,3,1,88,3,1,4,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42,1059,9,2,4,1,93,2,5,4,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
53,868,8,3,1,1,73,3,4,4,11836,22789,5,0,14,3,3,1,28,3,3,2,0,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
30,1339,5,3,2,0,41,3,3,4,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
54,548,8,4,3,0,42,3,2,3,3780,23428,7,0,11,3,3,0,19,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,746,8,4,3,0,61,3,2,4,4424,20682,1,0,23,4,4,0,11,2,3,11,7,1,8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29,592,7,3,4,1,59,3,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,325,5,3,2,1,74,3,2,1,9936,3787,0,0,19,3,2,0,10,2,3,9,4,1,7,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
31,1332,11,2,3,1,80,3,2,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
33,1303,7,2,4,1,36,3,2,3,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,129,4,3,1,1,84,3,1,1,2973,13008,1,0,19,3,2,0,1,2,3,1,0,0,0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
49,1245,18,4,4,1,58,2,5,3,19502,2125,1,1,17,3,3,1,31,5,3,31,9,0,9,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49,1261,7,3,2,1,31,2,3,3,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
55,135,18,4,3,1,62,3,2,2,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
24,1127,18,1,2,1,52,3,1,3,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
58,601,7,4,3,0,53,2,3,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
33,654,5,3,4,1,34,2,3,4,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,1413,5,2,3,1,84,4,1,3,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
37,290,21,3,2,1,65,4,1,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
24,1476,4,1,4,0,42,3,2,3,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
58,390,1,4,4,1,32,1,2,3,5660,17056,2,1,13,3,4,1,12,2,3,5,3,1,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,1125,16,1,2,0,72,1,1,1,3919,4681,1,1,22,4,2,0,10,5,3,10,2,6,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
20,769,9,3,4,0,54,3,1,4,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
43,394,26,2,3,1,92,3,4,4,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
33,217,10,4,2,1,43,3,2,3,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
33,211,16,3,1,0,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,906,7,3,4,1,91,2,2,3,5484,16985,1,0,14,3,3,1,13,3,2,13,8,4,8,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
54,1050,11,4,2,0,87,3,4,4,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
31,329,1,2,4,1,98,2,1,1,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
31,703,2,3,3,0,90,2,1,4,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
42,1210,2,3,3,1,68,2,1,2,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
42,419,12,4,2,1,77,3,2,4,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
55,836,8,3,4,0,33,3,4,3,14756,19730,2,1,14,3,3,3,21,2,3,5,0,0,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
33,1099,4,4,1,0,82,2,1,2,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
30,138,22,3,1,0,48,3,1,3,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
56,906,6,3,3,0,86,4,4,1,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
41,247,7,1,2,0,55,1,5,3,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,959,28,3,1,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,326,8,2,1,1,31,3,3,4,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
55,1441,22,3,1,1,94,2,1,2,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
47,719,27,2,2,0,77,4,2,3,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
52,771,2,4,1,1,79,2,5,3,19068,21030,1,1,18,3,4,0,33,2,4,33,7,15,12,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
52,1030,5,3,2,1,64,3,3,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33,147,4,4,3,0,47,2,1,2,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27,1469,1,2,4,1,82,3,1,2,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
35,1029,16,3,4,0,91,2,3,2,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,528,22,1,4,1,50,3,1,3,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
36,688,4,2,4,0,97,3,2,2,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
45,950,28,3,4,1,97,3,1,4,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
34,658,7,3,1,1,66,1,2,3,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,136,1,3,1,1,89,3,2,1,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,182,1,4,2,0,72,4,1,4,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,796,4,1,3,0,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31,741,2,4,2,1,69,3,1,3,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,549,7,2,4,0,42,3,2,3,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
49,465,6,1,3,0,41,2,4,3,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32,689,9,2,4,1,35,1,2,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
43,1422,2,4,1,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
40,1329,7,3,1,1,73,3,1,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
28,821,5,4,1,1,98,3,2,4,4908,24252,1,0,14,3,2,0,4,3,3,4,2,0,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
36,676,1,3,3,0,35,3,2,2,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
44,986,8,4,1,1,62,4,1,4,2818,5044,2,1,24,4,3,1,10,2,2,3,2,0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,311,7,3,1,1,77,3,1,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
28,950,3,3,4,0,93,3,3,2,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21,156,12,3,3,0,90,4,1,2,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30,600,8,3,3,0,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26,1146,8,3,4,1,38,2,2,1,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
40,1151,9,5,4,1,63,2,2,4,4876,14242,9,0,14,3,4,1,5,5,1,3,2,0,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24,1269,4,1,1,1,46,2,1,4,3162,10778,0,0,17,3,4,0,6,2,2,5,2,3,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
35,1214,1,3,2,1,30,2,1,3,2859,26278,1,0,18,3,1,0,6,3,3,6,4,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,783,7,4,4,1,78,3,2,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
26,496,11,2,1,1,60,3,2,1,4741,22722,1,1,13,3,3,1,5,3,3,5,3,3,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
46,669,9,2,3,1,64,2,3,4,9619,13596,1,0,16,3,4,0,9,3,3,9,8,4,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
28,866,5,3,4,1,84,3,2,1,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
29,806,7,3,2,0,39,3,1,3,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
36,172,4,4,1,1,37,2,2,4,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
30,125,9,2,4,1,83,2,1,3,2206,16117,1,0,13,3,1,0,10,5,3,10,0,1,8,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
29,806,1,4,2,1,76,1,1,4,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29,726,29,1,4,1,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,1333,10,4,3,0,87,3,1,3,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
32,859,4,3,3,0,98,2,2,3,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
42,544,2,1,3,1,52,3,1,3,2696,24017,0,1,11,3,3,1,4,5,3,3,2,1,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
30,911,1,2,4,1,76,3,1,2,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
48,163,2,5,2,0,37,3,2,4,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
38,371,2,3,4,1,45,3,1,4,3944,4306,5,1,11,3,3,0,6,3,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
32,128,2,1,4,1,84,2,2,1,2176,19737,4,0,13,3,4,0,9,5,3,6,2,0,4,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
35,1232,16,3,3,1,96,3,3,2,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
44,528,1,3,3,0,44,3,1,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
57,405,1,2,2,1,93,4,2,3,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,181,2,4,4,1,97,4,1,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
49,1184,11,3,3,0,43,3,3,4,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
38,573,6,3,2,0,79,1,2,4,5329,15717,7,1,12,3,4,3,17,3,3,13,11,1,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
40,989,4,1,4,0,46,3,5,3,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
53,1223,7,2,4,0,50,3,5,3,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
29,1283,23,3,4,1,54,3,1,4,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
44,429,1,2,3,1,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,1111,5,1,2,1,61,3,2,4,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44,477,7,4,1,0,42,2,3,4,10248,2094,3,0,14,3,4,1,24,4,3,22,6,5,17,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
33,575,25,3,4,1,44,2,2,2,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27,1337,22,3,1,0,58,2,1,2,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29,991,5,3,1,1,43,2,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18,287,5,2,2,1,73,3,1,4,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,531,4,4,4,0,56,2,3,4,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
29,232,19,3,4,1,34,3,2,4,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32,498,3,4,3,0,93,3,2,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
50,410,28,3,4,1,39,2,3,1,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31,1060,1,3,4,0,54,3,1,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
40,1194,1,3,3,0,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,288,2,3,3,1,99,2,2,4,4152,15830,1,0,19,3,1,3,11,3,3,11,10,10,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31,249,6,4,2,1,76,1,2,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35,670,10,4,1,0,51,3,2,3,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
34,1397,1,5,2,1,42,3,1,4,2691,7660,1,0,12,3,4,1,10,4,2,10,9,8,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
28,1476,1,3,3,0,55,1,2,4,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40,663,9,4,3,1,81,3,2,3,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
46,563,1,4,4,1,56,4,4,1,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
26,933,1,3,3,1,57,3,2,3,5296,20156,1,0,17,3,2,1,8,3,3,8,7,7,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,979,15,2,3,1,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
35,622,14,4,3,1,39,2,1,2,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
32,1033,9,3,1,0,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,1176,20,3,3,1,85,3,2,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
34,810,8,2,2,1,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
35,195,1,3,1,0,80,3,2,3,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
40,444,2,2,2,0,92,3,2,2,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34,790,24,4,1,0,40,2,2,2,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
38,1206,9,2,2,1,71,3,1,4,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,634,17,4,2,0,95,3,3,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
46,1125,10,3,3,0,94,2,3,4,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
51,1469,8,4,2,1,81,2,3,2,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
23,310,10,1,1,1,79,4,1,3,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
55,692,14,4,3,1,61,4,5,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
46,1277,2,3,3,1,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
